Date,Flow,Port,Region,Volume (10^3 m3),Volume (MCF),Value (CN$),Value (US$),Price (CN$/GJ),Price (US$/MMBTU),Price (US$/kCF)
07/01/2006,Exports,Sierra,MidWest,5646.1,199312.7609,1138199.1,1007933.74,5.63,5.26,5.45462
07/01/2006,Exports,Sprague,MidWest,8607.23,303843.4981,1992087,1764095.32,6.26,5.85,6.06645
07/01/2006,Exports,St Clair,MidWest,47514.9,1677321.674,10888589.61,9642405.17,6.13,5.73,5.94201
07/01/2006,Exports,St Stephen,East,325208.05,11480156.98,87954746.74,77888444.21,6.88,6.43,6.66791
07/01/2006,Exports,Total,Total,8816415.176,311227936.1,2036990525,1803859698,6.06,5.66,5.86942
07/01/2006,Imports,Corunna,MidWest,6352.3,224242.3002,1287251,1139926.85,5.32,4.97,5.15389
07/01/2006,Imports,Courtright,MidWest,283773.6,10017481.04,71386217.31,63216160.7,6.66,6.22,6.45014
07/01/2006,Imports,Huntingdon,West,20533.41,724849.1237,4484967.04,3971668.59,5.76,5.38,5.57906
07/01/2006,Imports,Loomis,MidWest,50802.9,1793391.236,10620751,9405220.33,5.63,5.26,5.45462
07/01/2006,Imports,Ojibway (Windsor),MidWest,58533.6,2066292.382,14287123.39,12651981.32,6.46,6.04,6.26348
07/01/2006,Imports,Sarnia,MidWest,16472.3,581488.0344,3786519,3353156.99,6.15,5.75,5.96275
07/01/2006,Imports,Sault Ste Marie,MidWest,1699,59976.33424,375526,332547.55,5.93,5.54,5.74498
07/01/2006,Imports,St Clair,MidWest,31700,1119040.492,7421103,6571767.74,6.27,5.86,6.07682
07/01/2006,Imports,Total,Total,469867.11,16586760.94,113649457.7,100642430.1,6.42,6,6.222
08/01/2006,Exports,Aden,MidWest,22666.3,800142.1923,4780987.11,4275366.68,5.79,5.46,5.66202
08/01/2006,Exports,Cardston,MidWest,4888.2,172558.1619,1156150.34,1033879.94,6.2,5.85,6.06645
08/01/2006,Exports,Chippawa,East,167309.9,5906200.402,46597139.12,41669189.14,7.44,7.02,7.27974
08/01/2006,Exports,Cornwall,East,6622,233762.9696,1993480.98,1782657.42,8.07,7.61,7.89157
08/01/2006,Exports,Coutts,MidWest,140.6,4963.31524,28097.3,25125.83,5.45,5.14,5.33018
08/01/2006,Exports,East Hereford,East,153743.6,5427296.963,34511380.28,30861577.76,5.99,5.65,5.85905
08/01/2006,Exports,Elmore,MidWest,1301889.3,45957944.55,372892186.9,333456417.2,7.01,6.61,6.85457
08/01/2006,Exports,Emerson,MidWest,897862.37,31695405.3,220802326.2,197451046.7,6.6,6.23,6.46051
08/01/2006,Exports,Huntingdon,West,551719.01,19476211.74,128906944.7,115274198.4,6.15,5.8,6.0146
08/01/2006,Exports,Iroquois,East,899368.389,31748569.22,267366802.2,239091027,7.95,7.5,7.7775
08/01/2006,Exports,Kingsgate,West,1825880.08,64455323.1,428732385.3,383391152.1,6.19,5.84,6.05608
08/01/2006,Exports,Monchy,MidWest,1794682.37,63354013.93,454541782.4,406471037.9,6.75,6.36,6.59532
08/01/2006,Exports,Napierville,East,42313,1493689.6,8680976.5,7762906.88,5.44,5.13,5.31981
08/01/2006,Exports,Niagara Falls,East,908891.2264,32084734.54,258432588.7,231101664.7,7.59,7.16,7.42492
08/01/2006,Exports,North Portal,MidWest,6071.6,214333.3202,1494249.49,1336222.91,6.3,5.94,6.15978
08/01/2006,Exports,Philipsburg,East,9551.7,337184.1976,2952971,2640675.15,8.27,7.8,8.0886
08/01/2006,Exports,Reagan Field,MidWest,1210.7,42738.87455,240742.21,215282.16,4.97,4.69,4.86353
08/01/2006,Exports,Sierra,MidWest,5338.1,188440.0646,1226349,1096654.63,6.42,6.06,6.28422
08/01/2006,Exports,Sprague,MidWest,8139.82,287343.4755,2220650,1985801.85,7.33,6.91,7.16567
08/01/2006,Exports,St Clair,MidWest,22227.1,784638.0098,6050090.14,5410253.83,7.3,6.88,7.13456
08/01/2006,Exports,St Stephen,East,330200.46,11656393.85,104480904.9,93431370.9,8.05,7.6,7.8812
